No;Date;Open;High;Low;Close;Volume;;;
54;Mar 21, 2021;1737,8;1737,8;1737,8;1737,8;51;;;
55;Mar 22, 2021;1724,7;1724,7;1724,7;1724,7;6;;;
56;Mar 23, 2021;1727,5;1732,9;1727,5;1732,9;26;;;
57;Mar 24, 2021;1732,7;1733,2;1724,5;1724,9;15;;;
58;Mar 25, 2021;1721,3;1732,2;1721,3;1732,2;33;;;
59;Mar 28, 2021;1712,1;1712,1;1712,1;1712,1;135457;;;
60;Mar 29, 2021;1711;1712,6;1676,5;1683,9;25316;;;
61;Mar 30, 2021;1683,7;1713,8;1676,5;1713,8;762;;;
62;Mar 31, 2021;1706,8;1728,8;1706,4;1726,5;720;;;
63;Apr 04, 2021;1727,9;1729,7;1721,9;1727;275;;;
64;Apr 05, 2021;1726,9;1744,8;1726,9;1741,5;890;;;
65;Apr 06, 2021;1742,7;1742,7;1733,7;1740,1;557;;;
66;Apr 07, 2021;1736;1758;1734,6;1756,8;1298;;;
67;Apr 08, 2021;1750,8;1750,8;1733,3;1743,3;484;;;
68;Apr 11, 2021;1740,8;1740,8;1726,7;1731,2;40;;;
69;Apr 12, 2021;1733,8;1746,9;1722,1;1746,2;367;;;
70;Apr 13, 2021;1741,3;1745,9;1732,7;1734,9;1037;;;
71;Apr 14, 2021;1740,1;1767,9;1740,1;1765,4;368;;;
72;Apr 15, 2021;1770,4;1779,5;1770,1;1779;625;;;
73;Apr 18, 2021;1782,1;1788,5;1769,4;1769,4;144;;;
74;Apr 19, 2021;1769,3;1777,3;1765,5;1777,3;1464;;;
75;Apr 20, 2021;1783;1794,1;1777,7;1792,3;250;;;
76;Apr 21, 2021;1794,2;1794,2;1779,5;1781,2;159;;;
77;Apr 22, 2021;1786,1;1794,5;1772;1777;332;;;
78;Apr 25, 2021;1778;1779,7;1770,8;1779,2;549;;;
79;Apr 26, 2021;1780;1782;1777,7;1778;117;;;
80;Apr 27, 2021;1768,2;1774;1764,6;1773,2;756;;;
81;Apr 28, 2021;1781;1789;1758,6;1768,1;196;;;
82;Apr 29, 2021;1771,8;1771,8;1763,9;1767,3;18;;;
83;May 02, 2021;1788,5;1793;1788,5;1791,4;18;;;
84;May 03, 2021;1788,2;1788,5;1774,8;1775,8;182;;;
85;May 04, 2021;1781,5;1784,1;1779,2;1784,1;57;;;
86;May 05, 2021;1788,9;1815,5;1787,6;1815,5;13;;;
87;May 06, 2021;1842,9;1842,9;1831,1;1831,1;2;;;
88;May 09, 2021;1835,6;1845,6;1835,4;1837,5;13;;;
89;May 10, 2021;1837,2;1838,1;1831,6;1835,9;420;;;
90;May 11, 2021;1825,2;1825,2;1821,7;1822,6;3;;;
91;May 12, 2021;1814,7;1826,8;1814,1;1823,8;100;;;
92;May 13, 2021;1824,5;1842,9;1824,5;1837,9;41;;;
93;May 16, 2021;1849,9;1867,5;1847,2;1867,5;13;;;
94;May 17, 2021;1870,5;1870,5;1867,8;1867,8;3;;;
95;May 18, 2021;1866,4;1884,9;1863,6;1881,3;348;;;
96;May 19, 2021;1865,5;1885;1864,8;1881,8;85;;;
97;May 20, 2021;1872,1;1876,7;1872,1;1876,7;5;;;
98;May 23, 2021;1882,1;1884,6;1882,1;1884,6;39;;;
99;May 24, 2021;1882,5;1898,1;1882,5;1898,1;56;;;
100;May 25, 2021;1901,3;1901,3;1901,3;1901,3;170526;;;
101;May 26, 2021;1896,8;1903,9;1888,2;1895,7;35794;;;
102;May 27, 2021;1897,5;1905,4;1881,9;1902,5;2415;;;
103;May 31, 2021;1905,1;1916,2;1892,8;1902,9;640;;;
104;Jun 01, 2021;1899,2;1908,8;1896;1907,5;1267;;;
105;Jun 02, 2021;1908,8;1908,8;1865;1871,2;1021;;;
106;Jun 03, 2021;1869,3;1895,5;1854;1889,8;367;;;
107;Jun 06, 2021;1890,5;1899,7;1883,2;1896,8;87;;;
108;Jun 07, 2021;1896,5;1902,9;1890;1892,2;930;;;
109;Jun 08, 2021;1894,9;1897,7;1889,2;1893,2;148;;;
110;Jun 09, 2021;1887,7;1899,8;1871,5;1894,2;186;;;
111;Jun 10, 2021;1900,9;1902,3;1875,2;1877,4;349;;;
112;Jun 13, 2021;1866,2;1866,6;1846,5;1864;41;;;
113;Jun 14, 2021;1866,4;1867,2;1854,4;1854,5;78;;;
114;Jun 15, 2021;1859,4;1860,1;1809,2;1859,5;117;;;
115;Jun 16, 2021;1811,8;1823,3;1769,6;1773,8;1135;;;
116;Jun 17, 2021;1775,7;1792,4;1767,9;1767,9;354;;;
117;Jun 20, 2021;1768,8;1785,2;1766,8;1781,8;38;;;
118;Jun 21, 2021;1783,4;1786,9;1775,9;1776,3;101;;;
119;Jun 22, 2021;1780,7;1793,2;1780,6;1782,3;136;;;
120;Jun 23, 2021;1778,9;1786,4;1775,6;1775,6;78;;;
121;Jun 24, 2021;1777,7;1788;1775,2;1776,6;35;;;
122;Jun 27, 2021;1779,6;1779,6;1779,6;1779,6;888;;;
123;Jun 28, 2021;1776,8;1777,1;1752,1;1762,8;419;;;
124;Jun 29, 2021;1761,1;1770,8;1759,2;1770,8;51;;;
125;Jun 30, 2021;1775,7;1781,2;1768,8;1775,9;44;;;
126;Jul 01, 2021;1778,7;1787,9;1778,3;1782,6;23;;;
127;Jul 05, 2021;1786,7;1809,8;1786,7;1793,5;332;;;
128;Jul 06, 2021;1798,7;1808,4;1797,2;1801,5;244;;;
129;Jul 07, 2021;1797;1818,5;1797;1799,6;148;;;
130;Jul 08, 2021;1803,6;1810,1;1798,8;1810;218;;;
131;Jul 11, 2021;1802,6;1805,5;1799,5;1805,5;147;;;
132;Jul 12, 2021;1808,1;1812;1800,6;1809,4;78;;;
133;Jul 13, 2021;1813,1;1829;1813,1;1824,3;707;;;
134;Jul 14, 2021;1831,6;1833;1823,4;1828,4;99;;;
135;Jul 15, 2021;1830,1;1831,4;1814,5;1814,5;78;;;
136;Jul 18, 2021;1803,3;1813,4;1803,3;1808,7;33;;;
137;Jul 19, 2021;1812,9;1824;1810,9;1810,9;128;;;
138;Jul 20, 2021;1807;1807;1800;1802,9;135;;;
139;Jul 21, 2021;1793,6;1805;1793,6;1805;2;;;
140;Jul 22, 2021;1800;1801,4;1800;1801,4;1;;;
141;Jul 25, 2021;1802,5;1802,5;1797,2;1798,7;17;;;
142;Jul 26, 2021;1803,7;1803,7;1799,5;1799,5;1;;;
143;Jul 27, 2021;1799,5;1799,5;1799,5;1799,5;209783;;;
144;Jul 28, 2021;1806,6;1832,6;1806,1;1831,2;30496;;;
145;Jul 29, 2021;1828;1830,5;1808,9;1812,6;31;;;
146;Aug 01, 2021;1812,4;1818,7;1804,8;1818,1;1334;;;
147;Aug 02, 2021;1812,3;1813,5;1806;1810,1;3341;;;
148;Aug 03, 2021;1809,3;1831,3;1806,3;1810,5;286;;;
149;Aug 04, 2021;1810,8;1813,7;1796;1805,1;588;;;
150;Aug 05, 2021;1799,8;1800,1;1758,4;1760;859;;;
151;Aug 08, 2021;1753,5;1753,8;1692,6;1723,4;1621;;;
152;Aug 09, 2021;1728,6;1735,2;1720,1;1728,8;1363;;;
153;Aug 10, 2021;1727,3;1752,2;1727,3;1750,4;542;;;
154;Aug 11, 2021;1749,7;1752,4;1745,5;1749;739;;;
155;Aug 12, 2021;1758,3;1777,3;1757,4;1775,2;436;;;
156;Aug 15, 2021;1776,9;1787,8;1771,9;1786,9;219;;;
157;Aug 16, 2021;1787,7;1794,2;1780;1785;200;;;
158;Aug 17, 2021;1787,8;1791,5;1779;1781,6;263;;;
159;Aug 18, 2021;1780;1789,3;1775,5;1780,2;245;;;
160;Aug 19, 2021;1784,1;1787,5;1778,2;1781;235;;;
161;Aug 22, 2021;1776,8;1804,8;1776,8;1803,2;32;;;
162;Aug 23, 2021;1801;1805,6;1801;1805,6;22;;;
163;Aug 24, 2021;1792;1792,9;1784;1788,2;812;;;
164;Aug 25, 2021;1787,4;1792,2;1781;1792,2;61;;;
165;Aug 26, 2021;1803,4;1816,6;1803,1;1816,6;1219;;;
166;Aug 29, 2021;1818,2;1820,3;1807,8;1809;684;;;
167;Aug 30, 2021;1815,9;1815,9;1801,1;1815;82;;;
168;Aug 31, 2021;1813,5;1815,9;1809,5;1813,1;114;;;
169;Sep 01, 2021;1813,2;1813,9;1806,8;1808,7;26;;;
170;Sep 02, 2021;1820,9;1833,9;1818,9;1830,9;53;;;
171;Sep 06, 2021;1825,7;1825,7;1792,7;1795,9;48;;;
172;Sep 07, 2021;1781,7;1790,7;1781,7;1790,7;69;;;
173;Sep 08, 2021;1798,7;1798,7;1787,9;1797,4;49;;;
174;Sep 09, 2021;1789,6;1789,6;1789,6;1789,6;,;;;
175;Sep 12, 2021;1789,8;1796;1784;1792;533;;;
176;Sep 13, 2021;1791,4;1806,2;1783;1804,7;764;;;
177;Sep 14, 2021;1803,7;1803,7;1792,4;1792,4;59;;;
178;Sep 15, 2021;1792,9;1792,9;1743,9;1754,6;1645;;;
179;Sep 16, 2021;1758,8;1763;1749,4;1749,4;581;;;
180;Sep 19, 2021;1751,8;1761,8;1750,9;1761,8;185;;;
181;Sep 20, 2021;1762,2;1776;1759;1776;106;;;
182;Sep 21, 2021;1776,7;1784,3;1767;1776,7;17;;;
183;Sep 22, 2021;1766,8;1766,8;1738,2;1747,7;31;;;
184;Sep 23, 2021;1749,7;1749,7;1745;1749,7;76;;;
185;Sep 26, 2021;1751,7;1754,4;1747,5;1750;808;;;
186;Sep 27, 2021;1739,6;1741,7;1726,8;1735,8;15748;;;
187;Sep 28, 2021;1732,4;1744,1;1721,4;1721,5;6634;;;
188;Sep 29, 2021;1725,5;1760,3;1724,5;1755,3;997;;;
189;Sep 30, 2021;1754,3;1762,6;1748,5;1757;222;;;
190;Oct 03, 2021;1764,5;1768,9;1749,5;1766,2;417;;;
191;Oct 04, 2021;1764,3;1764,3;1749;1759,6;98;;;
192;Oct 05, 2021;1759,3;1762,9;1744,7;1760,5;56;;;
193;Oct 06, 2021;1762,4;1762,4;1752,8;1757,9;336;;;
194;Oct 07, 2021;1757;1780;1754,2;1756,3;254;;;
195;Oct 10, 2021;1756,6;1757,8;1752,2;1754,6;128;;;
196;Oct 11, 2021;1751,9;1768;1749,8;1758,3;139;;;
197;Oct 12, 2021;1760,8;1794,5;1760,8;1793,7;150;;;
198;Oct 13, 2021;1792,2;1799,9;1792;1796,7;337;;;
199;Oct 14, 2021;1794,5;1795,4;1766,6;1767,2;874;;;
200;Oct 17, 2021;1761,6;1770,1;1759,5;1764,8;266;;;
201;Oct 18, 2021;1777,6;1785;1767,5;1769,7;51;;;
202;Oct 19, 2021;1774,6;1785,6;1774;1784,1;127;;;
203;Oct 20, 2021;1782;1785,7;1781;1781,2;146;;;
204;Oct 21, 2021;1787,1;1806,9;1784;1795,5;532;;;
205;Oct 24, 2021;1794,3;1809;1794;1806;140;;;
206;Oct 25, 2021;1808,8;1808,8;1788,6;1792,7;359;;;
207;Oct 26, 2021;1791,5;1798,1;1791,5;1797,9;543;;;
208;Oct 27, 2021;1795,5;1807,3;1795,5;1801,6;452;;;
209;Oct 28, 2021;1793,1;1797;1774,6;1783;583;;;
210;Oct 31, 2021;1787,5;1795,1;1786,7;1795,1;142;;;
211;Nov 01, 2021;1790,5;1795,5;1787,7;1788,7;213;;;
212;Nov 02, 2021;1768;1768;1761,8;1763,6;108;;;
213;Nov 03, 2021;1776,6;1798,2;1776,2;1793;103;;;
214;Nov 04, 2021;1794,9;1817,1;1794,9;1816,4;239;;;
215;Nov 08, 2021;1817;1827,4;1816,9;1827,4;261;;;
216;Nov 09, 2021;1826,1;1832,7;1820,7;1830,2;170;;;
217;Nov 10, 2021;1825,8;1865;1824,9;1847,6;795;;;
218;Nov 11, 2021;1853,9;1866,5;1853,9;1863,2;292;;;
219;Nov 12, 2021;1860,8;1867,9;1847,6;1867,9;210;;;
220;Nov 15, 2021;1864,5;1866,9;1864,5;1866,1;87;;;
221;Nov 16, 2021;1853,6;1853,6;1853,6;1853,6;1;;;
222;Nov 17, 2021;1862,6;1869,7;1862,6;1869,7;2;;;
223;Nov 18, 2021;1861;1861;1861;1861;9;;;
224;Nov 19, 2021;1851,2;1851,2;1851,2;1851,2;21;;;
225;Nov 22, 2021;1841,6;1841,6;1805,7;1806;14;;;
226;Nov 23, 2021;1795,5;1795,5;1783,5;1783,5;264;;;
227;Nov 24, 2021;1793;1793;1781,4;1784,1;188;;;
228;Nov 26, 2021;1791,1;1791,4;1785,3;1785,3;1868;;;
229;Nov 29, 2021;1791,7;1798,9;1779,1;1782,3;26926;;;
230;Nov 30, 2021;1783,9;1808,1;1768,7;1773,6;4903;;;
231;Dec 01, 2021;1774,8;1790,5;1772,3;1781,6;1128;;;
232;Dec 02, 2021;1780,9;1780,9;1760,6;1760,7;1557;;;
233;Dec 03, 2021;1767,5;1785,1;1766,5;1782;694;;;
234;Dec 06, 2021;1780,2;1783;1777,2;1777,5;381;;;
235;Dec 07, 2021;1779,5;1786,1;1772,3;1782,6;308;;;
236;Dec 08, 2021;1789,9;1789,9;1779;1783,4;1383;;;
237;Dec 09, 2021;1783,5;1783,5;1771,8;1774,6;455;;;
238;Dec 10, 2021;1773,8;1785,4;1769,1;1782,9;545;;;
239;Dec 13, 2021;1784,4;1787,1;1783,8;1786,3;206;;;
240;Dec 14, 2021;1787;1787;1769;1770,4;322;;;
241;Dec 15, 2021;1767,4;1778,7;1753,9;1762,6;283;;;
242;Dec 16, 2021;1781;1798,1;1781;1796,6;21;;;
243;Dec 17, 2021;1804;1812,9;1803,8;1803,8;654;;;
244;Dec 20, 2021;1796,8;1799,8;1792;1793,7;226;;;
245;Dec 21, 2021;1791,4;1796,5;1787,9;1787,9;575;;;
246;Dec 22, 2021;1786;1805,2;1785,5;1801,6;567;;;
247;Dec 23, 2021;1806;1811,2;1800,8;1811,2;193;;;
248;Dec 27, 2021;1810;1812,1;1807;1808,1;150;;;
249;Dec 28, 2021;1812;1818;1805,5;1810,2;146;;;
250;Dec 29, 2021;1803,2;1805,1;1791,4;1805,1;623;;;
251;Dec 30, 2021;1801,7;1816;1796;1812,7;306;;;
252;Dec 31, 2021;1825,1;1827,8;1821,4;1827,5;80;;;
253;Jan 03, 2022;1830,1;1830,1;1798,8;1799,4;116;;;
254;Jan 04, 2022;1800,5;1815,3;1800;1814;38;;;
255;Jan 05, 2022;1813,1;1824,6;1813,1;1824,6;8;;;
256;Jan 06, 2022;1787,1;1791,3;1787,1;1788,7;30;;;
257;Jan 07, 2022;1791,8;1797;1784,4;1797;17;;;
258;Jan 10, 2022;1794,9;1798,7;1790,4;1798,4;534;;;
259;Jan 11, 2022;1803,9;1822,5;1803;1818,6;743;;;
260;Jan 12, 2022;1819;1827,2;1816,9;1827,2;1547;;;
261;Jan 13, 2022;1819,8;1823;1815,4;1821,2;40;;;
262;Jan 14, 2022;1821,5;1822;1816,5;1816,5;816;;;
263;Jan 18, 2022;1816,8;1820,1;1812,3;1812,3;900;;;
264;Jan 19, 2022;1817,4;1843,1;1817,4;1843,1;4;;;
265;Jan 20, 2022;1840,6;1843;1838,2;1842,5;20;;;
266;Jan 21, 2022;1838;1842,4;1828,9;1831,8;19;;;
267;Jan 24, 2022;1837,9;1842,1;1837,9;1841,7;8;;;
268;Jan 25, 2022;1843;1852,7;1842;1852,7;11;;;
269;Jan 26, 2022;1829,9;1829,9;1829,9;1829,9;55;;;
270;Jan 27, 2022;1793,3;1793,3;1793,3;1793,3;196036;;;
271;Jan 28, 2022;1797,5;1798,4;1778,8;1784,9;28521;;;
272;Jan 31, 2022;1788,5;1798,5;1785,1;1795;1735;;;
273;Feb 01, 2022;1797,2;1806,1;1797,1;1800,3;223;;;
274;Feb 02, 2022;1797,8;1810,1;1795,1;1809,2;169;;;
275;Feb 03, 2022;1805,8;1808,1;1787,9;1803;466;;;
276;Feb 04, 2022;1806;1813,7;1792,5;1806,6;571;;;
277;Feb 07, 2022;1812,2;1821,3;1809,1;1820,6;601;;;
278;Feb 08, 2022;1818,9;1827,6;1815;1826,6;108;;;
279;Feb 09, 2022;1825,4;1835,2;1825,3;1835,2;683;;;
280;Feb 10, 2022;1833,3;1842,1;1820,8;1836,2;365;;;
281;Feb 11, 2022;1822;1864,8;1822;1840,8;181;;;
282;Feb 14, 2022;1861,8;1870,6;1854,6;1868;79;;;
283;Feb 15, 2022;1872,6;1879,7;1847,4;1854,8;86;;;
284;Feb 16, 2022;1858,7;1870,2;1856,3;1870,2;34;;;
285;Feb 17, 2022;1876,3;1900,7;1876,2;1900,7;393;;;
286;Feb 18, 2022;1899,4;1899,4;1890,7;1898,6;51;;;
287;Feb 22, 2022;1908,1;1912;1890,8;1906,1;173;;;
288;Feb 23, 2022;1896,6;1910,6;1895,7;1909,2;73;;;
289;Feb 24, 2022;1911,9;1972,5;1911,7;1925,1;2706;;;
290;Feb 25, 2022;1906,9;1920;1883,6;1886,5;586;;;
291;Feb 28, 2022;1928,3;1928,4;1894,2;1899,4;390;;;
292;Mar 01, 2022;1908,3;1942,4;1903,8;1942,4;547;;;
293;Mar 02, 2022;1945,6;1948,2;1919,8;1920,9;109;;;
294;Mar 03, 2022;1930,5;1940,3;1924,8;1934,4;122;;;
295;Mar 04, 2022;1937;1970,9;1935,6;1965,1;47;;;
296;Mar 07, 2022;1989;2001,1;1963;1993,9;2516;;;
297;Mar 08, 2022;1999,4;2072;1998;2040,1;1813;;;
298;Mar 09, 2022;2053,6;2063;1980,8;1985,9;1022;;;
299;Mar 10, 2022;1978,1;2010,5;1978,1;1998,1;670;;;
300;Mar 11, 2022;1985;1996;1959,9;1982,7;865;;;
301;Mar 13, 2022;1976,5;1977,7;1959,6;1959,6;145;;;
302;Mar 14, 2022;1939,8;1939,9;1910,7;1928,5;71;;;
303;Mar 15, 2022;1922,4;1922,4;1907,2;1908;104;;;
304;Mar 16, 2022;1933,9;1947,2;1933,9;1942,1;39;;;
305;Mar 17, 2022;1934,5;1939,3;1928,2;1928,2;28;;;
306;Mar 20, 2022;1925,4;1928,6;1925;1928,6;5;;;
307;Mar 21, 2022;1920,7;1920,7;1920,7;1920,7;26;;;
308;Mar 22, 2022;1936,6;1936,6;1936,6;1936,6;204;;;
309;Mar 23, 2022;1963,6;1964;1961,6;1961,6;8;;;
310;Mar 24, 2022;1953,8;1953,8;1953,8;1953,8;83;;;
311;Mar 27, 2022;1932,6;1939,6;1932,6;1939,6;7;;;
312;Mar 28, 2022;1893,5;1912;1893,5;1912;128051;;;
313;Mar 29, 2022;1918,4;1937;1914,5;1933,5;17765;;;
314;Mar 30, 2022;1933,5;1949,9;1919,1;1949,2;3617;;;
315;Mar 31, 2022;1935;1938;1917;1919,1;1016;;;
316;Apr 03, 2022;1921,2;1936,1;1915,6;1929,2;371;;;
317;Apr 04, 2022;1927,1;1943,5;1918,4;1922,9;412;;;
318;Apr 05, 2022;1916,7;1931,8;1916,7;1918,4;138;;;
319;Apr 06, 2022;1919,5;1934,8;1919,5;1933,8;311;;;
320;Apr 07, 2022;1928,8;1947,7;1928,8;1941,6;153;;;
321;Apr 10, 2022;1946,6;1968,4;1941,8;1944,3;163;;;
322;Apr 11, 2022;1952,5;1977,1;1950,6;1972,1;246;;;
323;Apr 12, 2022;1969,5;1981;1969,5;1981;204;;;
324;Apr 13, 2022;1977,2;1978,7;1963;1970,9;101;;;
325;Apr 17, 2022;1973,4;1997,1;1972,8;1982,9;196;;;
326;Apr 18, 2022;1973,8;1978,3;1945,7;1955,7;130;;;
327;Apr 19, 2022;1945,5;1953,6;1945,5;1952,3;621;;;
328;Apr 20, 2022;1942,5;1944,9;1942,5;1944,9;4;;;
329;Apr 21, 2022;1949,6;1950,4;1930,2;1931;178;;;
330;Apr 24, 2022;1925;1925;1889,3;1893,2;748;;;
331;Apr 25, 2022;1900,5;1909,1;1894;1901,4;302;;;
332;Apr 26, 2022;1897,8;1900,6;1882,2;1885,9;1786;;;
333;Apr 27, 2022;1883,8;1893;1872,9;1888,7;513;;;
334;Apr 28, 2022;1902,7;1918,2;1902,4;1909,3;132;;;
335;May 01, 2022;1896,7;1896,8;1853;1861,8;385;;;
336;May 02, 2022;1868,8;1868,8;1868,8;1868,8;466;;;
337;May 03, 2022;1867;1867;1867;1867;1;;;
338;May 04, 2022;1897;1904,3;1874;1874;80;;;
339;May 05, 2022;1874,7;1890,3;1871,5;1881,2;214;;;
340;May 08, 2022;1866,6;1867,5;1854;1857,1;304;;;
341;May 09, 2022;1839,9;1839,9;1839,9;1839,9;154;;;
342;May 10, 2022;1841,5;1852,6;1841;1852,6;892;;;
343;May 11, 2022;1849,8;1851,9;1822,2;1823,8;153;;;
344;May 12, 2022;1825;1825;1807,4;1807,4;335;;;
345;May 15, 2022;1790,5;1813,5;1787;1813,5;34;;;
346;May 16, 2022;1824,9;1828,6;1816,7;1818,2;121;;;
347;May 17, 2022;1815;1819,7;1805;1815,9;311;;;
348;May 18, 2022;1810,9;1841,2;1810,7;1841,2;138;;;
349;May 19, 2022;1839,1;1841,8;1836,3;1841,8;110;;;
350;May 22, 2022;1846,3;1863;1845,8;1847,8;216;;;
351;May 23, 2022;1852,5;1867;1852,5;1865,1;33;;;
352;May 24, 2022;1846,2;1846,2;1846,2;1846,2;,;;;
353;May 25, 2022;1840,4;1847,4;1840,4;1847,4;123355;;;
354;May 26, 2022;1848,3;1860,7;1845,9;1851,3;30091;;;
355;May 30, 2022;1850,3;1862,1;1832,8;1842,7;4073;;;
356;May 31, 2022;1831;1847,9;1825,3;1843,3;1623;;;
357;Jun 01, 2022;1845,4;1868,7;1842,1;1866,5;551;;;
358;Jun 02, 2022;1867,6;1871,8;1845,4;1845,4;53;;;
359;Jun 05, 2022;1849;1854,1;1839,2;1839,2;142;;;
360;Jun 06, 2022;1836,9;1851,6;1835;1847,5;1168;;;
361;Jun 07, 2022;1844,8;1855;1844,4;1851,9;218;;;
362;Jun 08, 2022;1846,1;1850,1;1837,9;1848,8;159;;;
363;Jun 09, 2022;1842,7;1875,6;1823,9;1871,5;149;;;
364;Jun 12, 2022;1873,8;1873,8;1818,7;1828;127;;;
365;Jun 13, 2022;1825;1825,5;1805,3;1809,5;536;;;
366;Jun 14, 2022;1814,1;1839;1810,8;1815,3;108;;;
367;Jun 15, 2022;1819,2;1850,6;1814,9;1845,7;136;;;
368;Jun 16, 2022;1853,7;1853,7;1833,6;1835,6;170;;;
369;Jun 20, 2022;1835,3;1838,6;1830,1;1834,6;216;;;
370;Jun 21, 2022;1829,5;1842,7;1821,6;1834,3;115;;;
371;Jun 22, 2022;1835,5;1841,2;1825,7;1825,7;9;;;
372;Jun 23, 2022;1820,5;1826,5;1815,8;1826,5;61;;;
373;Jun 26, 2022;1830,5;1830,7;1819,9;1820,9;77;;;
374;Jun 27, 2022;1824,2;1826;1817,5;1817,5;391;;;
375;Jun 28, 2022;1818,3;1830,3;1812,8;1813,7;173;;;
376;Jun 29, 2022;1809,6;1817,3;1801;1804,1;328;;;
377;Jun 30, 2022;1795,5;1806,1;1791,6;1798,9;77;;;
378;Jul 04, 2022;1805,4;1805,4;1761,8;1761,8;64;;;
379;Jul 05, 2022;1762,5;1768;1734;1734,9;1729;;;
380;Jul 06, 2022;1745,2;1745,2;1737;1737,9;1869;;;
381;Jul 07, 2022;1738,1;1749,3;1732,1;1740,6;370;;;
382;Jul 10, 2022;1732,5;1736,7;1730;1730;75;;;
383;Jul 11, 2022;1734,2;1735,5;1723,3;1723,3;451;;;
384;Jul 12, 2022;1710;1734,2;1710;1734,2;368;;;
385;Jul 13, 2022;1710,3;1710,5;1704,5;1704,5;1289;;;
386;Jul 14, 2022;1705,4;1709,7;1701,1;1702,4;721;;;
387;Jul 17, 2022;1712,2;1712,4;1709,2;1709,2;264;;;
388;Jul 18, 2022;1712,3;1714,4;1706,1;1710;1684;;;
389;Jul 19, 2022;1707,1;1708,5;1699,5;1699,5;130;;;
